name,last_name,age
Mattie,Greer,45
Edith,Curry,42
Kathryn,Rhodes,61
Duane,Bowers,63
Agnes,Bailey,32
Carlos,Drake,33
Louis,Gonzalez,40
Thomas,Lane,58
Donald,Jimenez,34
Craig,Sullivan,18
Eugenia,Hicks,59
Esther,Watson,23
Tillie,Jensen,37
Allen,Christensen,48
Sylvia,Gregory,30
Adam,Foster,36
Bertha,Kim,29
Lou,Day,64
Ella,Murray,53
Willie,Mills,19
Eliza,Williamson,64
Marian,Jones,54
Nancy,Haynes,21
Mabelle,Townsend,30
Georgie,West,41
Cole,McDaniel,19
Joe,Sutton,20
Mamie,Turner,50
Tommy,Barnett,46
Bertie,Warner,33
Andre,Cole,45
Kevin,Nichols,50
Kyle,Lyons,26
Louisa,Davidson,41
Brandon,West,64
Scott,Keller,35
Lilly,Santos,37
Andre,Peters,62
Adrian,Ingram,46
Nelle,Watkins,38
Stella,Flowers,53
Milton,Cunningham,54
Maurice,Elliott,33
Katherine,Haynes,22
Jane,Park,47
Scott,Kim,58
Jorge,Pope,25
Jack,Rice,38
Melvin,Berry,43
Tony,Bridges,50
Bill,Lowe,48
Della,Medina,41
Lena,Jacobs,61
Annie,Hubbard,50
Philip,Douglas,55
Sallie,Warren,20
Bess,Gibson,37
Augusta,McDaniel,54
Sophia,Delgado,35
Willie,Walters,51
Alma,Gilbert,57
Lola,Bell,28
Eugene,Gross,35
Patrick,Sims,18
Kyle,Austin,62
Maurice,Goodwin,53
Howard,Farmer,18
Cameron,Paul,64
Iva,Gutierrez,21
Clara,Hopkins,26
Beatrice,Sanchez,30
Aiden,Sandoval,51
Gussie,Herrera,25
Beulah,Hunt,21
Bettie,Smith,40
Anne,Lee,30
Justin,Pena,50
Della,Bowers,35
Eula,Malone,32
Olive,Hayes,32
Elsie,Palmer,23
Amelia,Valdez,60
Landon,Daniel,56
Leon,Bell,65
Matthew,Maxwell,36
Milton,Morton,18
Craig,Horton,46
Evan,Becker,22
Kate,Norris,40
Edith,Watkins,63
Lee,Houston,35
Leona,Jackson,54
Luke,McDonald,45
Barbara,Lambert,24
Russell,Park,45
Gavin,Curry,52
Jackson,McCoy,48
Hunter,Richardson,51
Nelle,Schmidt,33
Dennis,Tate,42
Brian,Cruz,65
Cecelia,Malone,50
Madge,Guerrero,22
Pearl,Goodwin,40
Mary,Rogers,26
Katie,Carpenter,27
Bobby,Richardson,59
Willie,Rogers,24
Miguel,Brady,39
Inez,Holmes,41
Ruby,Mendez,21
Winifred,Blair,37
Cora,Mendoza,21
Ronald,Chambers,32
Sara,Chavez,59
Juan,Norton,37
Emma,Davidson,20
Betty,Wheeler,43
Cody,Bradley,42
Aiden,Burke,46
Jessie,Robbins,32
Lulu,Brooks,23
Christine,Gray,46
Zachary,Powell,62
Theodore,Reynolds,25
Lou,Vargas,33
Rachel,Bowen,28
Ora,Miller,27
Victoria,Patton,43
Mable,McGuire,46
Erik,Moody,55
Gussie,Watts,19
Lora,Copeland,45
Paul,Fuller,32
Franklin,Strickland,49
Ada,Bailey,47
Gabriel,Massey,25
Callie,Garza,57
Beulah,Thompson,38
Maud,Ramirez,43
Nellie,Morton,37
Harriett,Jordan,48
Frank,Newman,59
Hulda,Rivera,24
Betty,Walton,35
Juan,Perkins,59
Roy,Ramsey,30
Janie,Moore,36
May,Hampton,55
Nell,McBride,21
Corey,Griffin,28
Sam,Silva,52
Lela,Fuller,55
Bruce,Kelly,33
Lina,Craig,22
Marian,Wagner,19
Polly,Moss,54
Mina,Hansen,21
Alberta,Stewart,21
Sean,Rivera,52
Ethel,Barton,48
Ricardo,Burke,32
Noah,Oliver,36
Evan,McCarthy,62
Melvin,Andrews,45
Jacob,Newman,28
Andre,Page,61
Nettie,Brooks,65
Walter,Baldwin,36
Ollie,Carlson,55
Dale,Goodwin,41
Stephen,Patterson,25
Daniel,Nelson,35
Sally,Rivera,19
Adrian,Gregory,36
Douglas,Duncan,59
Herman,Klein,33
Verna,Cummings,33
Etta,Grant,38
Lina,Brewer,21
Adrian,Benson,34
Jackson,Farmer,34
Rosa,Carlson,37
Amanda,Howell,25
Cecilia,Schmidt,61
Joel,Daniels,63
Ollie,McCormick,26
Myra,Cortez,45
James,Atkins,49
Eugenia,Russell,38
Lawrence,Ramos,65
Jordan,Fox,43
Dora,Allison,18
Eunice,Carter,47
Dora,Bates,49
Ivan,Collins,62
Howard,Phillips,46
Hunter,West,26
Tony,Graves,24
Lena,Henderson,37
Birdie,Garcia,61
Clayton,Buchanan,43
Ethel,Terry,44
Adeline,Rhodes,60
Fannie,Robertson,19
Jose,Bowman,53
Olga,Gordon,20
Mayme,Rice,31
Bryan,Shelton,46
Alfred,Phillips,45
Kate,Wright,28
Martha,Carroll,22
Ray,Barrett,55
Alejandro,Cobb,64
Georgie,Hale,64
Brett,Rogers,41
Lulu,Bell,34
Nancy,Keller,52
Hester,Coleman,63
Ola,Adkins,51
Seth,Banks,18
Christopher,Ryan,45
Roxie,Bryant,45
Allen,Griffin,46
Gregory,Bryant,33
Laura,Goodwin,40
Loretta,Stevens,31
May,Day,38
Celia,Roberson,27
Kyle,Phelps,45
Jesse,Woods,59
Leon,Diaz,50
Owen,Chapman,34
Clifford,Perez,63
Jayden,Nunez,41
Addie,West,49
Connor,Watson,47
Cameron,Swanson,41
Hilda,Young,60
Vincent,Kelly,42
Harvey,Robbins,52
Eleanor,Copeland,33
Wesley,Reeves,43
Mattie,Rowe,33
Milton,King,48
Roger,Summers,47
Augusta,Douglas,48
Lora,Tyler,23
Alex,Bass,34
Zachary,Roberson,19
Alejandro,Newman,61
Tyler,Harris,54
Victoria,Gonzalez,43
Myra,Brewer,42
Marion,Burke,39
Nina,Figueroa,62
Ethan,Sandoval,58
Harriet,Cain,36
Francis,Hogan,22
Willie,Cummings,60
Lettie,Coleman,47
Aiden,Ingram,37
Frederick,Clarke,36
Joe,Jones,63
Fanny,Osborne,52
Bradley,Douglas,58
Dorothy,Figueroa,60
Mina,Alvarez,25
Alma,Russell,42
Craig,Summers,56
Maurice,Johnson,23
Lillian,Wallace,21
Francis,Bryan,57
Abbie,Malone,26
Rose,Ford,38
Thomas,Perez,31
Marian,Warner,38
Bernice,Marshall,46
Gene,Barber,51
Celia,Robinson,61
Hattie,Snyder,52
Estelle,Park,28
Anne,Harrington,57
Robert,Briggs,41
Francisco,McKinney,55
Derrick,Ward,62
Robert,Greer,19
Connor,Schultz,57
Lloyd,Copeland,64
Cordelia,Cole,64
Jonathan,Fowler,49
Harold,Hunt,39
Julia,Sandoval,44
George,Joseph,22
Matilda,Roberson,30
Kathryn,Lucas,25
Antonio,Tyler,43
Robert,Garrett,53
Nettie,Cruz,55
Hannah,Jacobs,54
Lilly,Coleman,44
Ronnie,Fields,47
Eddie,Steele,22
Eric,Griffin,25
Stephen,Coleman,57
Glenn,Rhodes,38
Jennie,Marsh,26
Edna,Nguyen,29
Willie,Lewis,30
Angel,Collins,34
Martha,Brady,39
Lois,Lloyd,50
Katie,Underwood,33
Stephen,Barrett,32
Troy,Barnes,23
Corey,Robertson,55
Bess,Murray,21
Seth,Graham,63
Lois,Lawson,36
Eugene,Smith,23
Alberta,Davidson,58
Belle,Wright,36
Gary,Cook,56
Vincent,Gross,55
Ina,Cummings,55
Jacob,Singleton,20
Chester,Palmer,57
Connor,Graves,54
Harry,Weaver,24
Lola,Colon,25
Johnny,Richards,31
Lily,Lowe,60
Marie,Hanson,62
Emma,Barnes,32
Lettie,Silva,37
Nell,Lamb,62
Seth,Reid,38
Charlotte,Casey,21
Gordon,Simpson,36
Mae,Massey,53
Iva,Holloway,45
Gabriel,Caldwell,39
Myrtle,Pena,57
Devin,Tyler,50
Isaac,Lowe,52
Ivan,Nguyen,26
Glen,Ferguson,19
Bettie,Berry,45
James,Reid,62
Bryan,Pearson,22
Polly,Edwards,60
Delia,Mullins,27
Dennis,French,36
Jim,Jackson,22
Claudia,McDonald,18
Bill,Brooks,20
Richard,Harvey,53
Kyle,Walker,54
Mike,Pierce,41
Nathaniel,Hicks,65
Sallie,Moss,19
Willie,Harper,59
Leroy,Todd,27
Emily,Logan,60
Anne,McKinney,27
Harvey,Ramirez,65
Willie,Stanley,55
Aiden,Shelton,54
Glenn,Carpenter,64
Sophie,Dixon,41
Inez,Ward,57
Ian,Hale,62
Leon,Adams,31
Frank,Fox,23
Daniel,Hopkins,43
Sue,Johnson,58
Marc,Burns,18
Herbert,Woods,63
Eugenia,Newton,43
Adelaide,McLaughlin,56
Wayne,Vega,25
Lois,Casey,28
Lydia,Anderson,29
Arthur,Lawson,42
Lora,Dawson,62
Ellen,Robinson,42
Vera,Day,29
Winifred,Lucas,43
Teresa,McLaughlin,42
Jimmy,Allison,27
Mable,Brown,24
Lou,Baldwin,23
Noah,Rodriquez,24
Winnie,Hammond,49
Fred,Kim,25
Eleanor,Stokes,39
Mark,Wong,38
Micheal,Grant,20
Marian,Figueroa,39
Ophelia,Johnson,30
Timothy,Ortiz,43
Frances,Arnold,58
Carrie,McBride,63
Cornelia,Schmidt,47
Brett,Mann,23
Richard,Bryan,50
Jimmy,Benson,19
Sam,Moss,40
Rosa,Rose,51
Dollie,Cummings,35
Elva,Vargas,53
Barbara,Foster,38
Lucile,Cole,28
Samuel,Nichols,20
Leah,Chambers,41
Roxie,Bowers,32
Katherine,Collins,30
Sadie,Baker,40
Shawn,Brock,23
Dollie,Powell,47
Pauline,Lynch,23
Eva,Newton,50
Julian,Benson,26
Jack,Greer,34
Earl,Curtis,21
Susan,Pierce,47
Amy,Olson,57
Rose,Powers,59
Victoria,Swanson,35
Dollie,Marshall,40
Elijah,Chapman,23
Florence,Black,42
Olga,Miles,38
Hulda,Thompson,18
Leah,Schwartz,28
Jimmy,Owens,24
Mabelle,Blake,54
Linnie,Flores,21
Ophelia,Dennis,47
Bessie,Bailey,35
Mary,Harrison,19
May,McCoy,55
Billy,Hart,55
Millie,Thornton,37
Charlotte,Simpson,36
Pauline,Ortega,28
Cynthia,Medina,18
Viola,Kelley,22
Sarah,Arnold,27
Dennis,Hawkins,41
Lettie,Parks,62
Augusta,Franklin,31
Bruce,Ford,27
Cordelia,Harper,39
Maude,Santiago,53
Katherine,Padilla,19
Christopher,Barker,61
Winifred,Murray,64
Richard,Wolfe,44
Jeffrey,Day,36
Harvey,Matthews,46
Julia,Matthews,27
Caleb,Sanders,57
Rosa,Bush,25
Katharine,Robbins,64
Joel,Lawrence,50
Tony,Richards,42
Beatrice,Ortega,42
Grace,Spencer,43
Richard,Yates,60
Georgia,Sanders,42
Mason,Hansen,20
Glenn,Chavez,33
Clara,Colon,52
Ada,Singleton,53
Myra,Gilbert,58
Ora,Bishop,19
Warren,Shaw,60
Louise,McCarthy,29
Maria,Bowman,64
Fred,McKinney,65
Mayme,Alvarado,58
Kenneth,Pearson,19
Hester,Scott,52
Georgia,Little,48
Louise,Poole,50
Florence,Hudson,52
Helena,Phillips,60
Ricky,Payne,56
Ellen,Hansen,19
Nina,Myers,59
Agnes,Bryan,54
Nicholas,Jones,23
Jimmy,Mason,61
Olive,Boone,47
Shawn,Doyle,48
Cameron,Haynes,23
Travis,Gutierrez,41
Rosa,Wilkins,60
Marcus,Briggs,57
Iva,Vega,19
Cory,George,38
Beatrice,Simpson,21
Christina,Clayton,42
Lucy,Garrett,38
Eva,Medina,23
Callie,Summers,64
Henry,Crawford,33
Amanda,Stevenson,65
Dylan,Brady,47
Ivan,Logan,40
Jean,Vega,36
Logan,Farmer,60
Lora,Barker,50
Lucas,Torres,47
Amanda,Goodwin,22
Thomas,Wong,26
Daniel,Stanley,37
Tillie,Hart,34
Harry,Lindsey,63
Della,Johnston,65
Nelle,Lyons,56
Leroy,Mathis,34
Joshua,Gonzalez,44
Anthony,Olson,60
Erik,Wise,42
Jesus,Phillips,29
Devin,Lewis,37
Fanny,Morales,34
Leona,Watts,31
Hester,Robinson,62
Brian,Goodman,42
Nannie,Hale,26
Douglas,Sullivan,42
Johnny,Thornton,27
Carrie,Poole,23
Alejandro,Harmon,26
Blanche,McGuire,21
Jeffrey,Wallace,24
Eugene,Bradley,23
Antonio,Love,35
Brent,Christensen,33
Ronnie,Sanchez,37
Della,Moreno,40
Katie,McCoy,30
Marvin,Brewer,64
Harvey,Young,44
Jeremy,Mason,54
Mina,Davidson,64
Andrew,Bush,64
Troy,Foster,26
Linnie,Richardson,45
Marcus,Jordan,26
Isaiah,Parsons,47
Jeffrey,Lewis,56
Clarence,Brock,63
Daisy,Moss,34
Ronald,Ramirez,19
Don,Schneider,44
Hilda,Watts,28
Polly,Murray,25
Tom,Gray,55
Joshua,Peters,58
Rosa,Swanson,50
Ruth,Wells,55
Lewis,Hill,43
Brandon,Santiago,43
Sallie,Schwartz,46
Katherine,Evans,62
Iva,Brock,59
Irene,Stanley,34
James,Gross,23
Mike,Burns,33
Beatrice,Francis,36
Andrew,Hayes,53
Virginia,Larson,29
Donald,Ford,56
Tom,Lowe,45
Lydia,Rose,32
Rhoda,Mack,18
Myra,Graves,35
Emma,Cook,56
Richard,Gibbs,30
Phillip,Patton,32
Christian,Price,50
Henry,Harris,36
Manuel,Olson,36
Luke,Hughes,37
Flora,Cobb,33
Theresa,Palmer,54
Etta,Harper,25
Christine,Tran,50
Lucille,Hernandez,55
Willie,Price,26
Lizzie,Norris,60
Jeremiah,Knight,41
Agnes,Miles,57
Hallie,Holloway,44
Landon,Brown,46
Eddie,Hudson,31
Paul,Lopez,27
Micheal,McCoy,29
Minerva,Goodwin,32
Lee,Hanson,53
Elva,Lewis,62
Dominic,Parker,52
Lou,Carson,53
Laura,Bennett,26
Ellen,Payne,38
Nancy,Aguilar,26
Lillie,Parks,25
Belle,Stevenson,46
Jeff,Griffin,31
Allen,Green,62
Matilda,Bowman,28
Eunice,Rios,64
Amelia,Greer,46
Essie,Lyons,18
Steve,Wilkerson,41
Marvin,Wong,36
Harry,Massey,46
Cordelia,Rose,48
Abbie,Norton,41
Mattie,Schultz,44
Ann,Sharp,37
Louisa,Page,34
Ricardo,Jordan,19
Curtis,Doyle,65
Logan,Perkins,38
Bobby,Harper,50
Logan,Brewer,52
Lilly,Torres,53
Sara,Harrington,23
Carolyn,Steele,57
Juan,Cobb,53
Michael,Atkins,53
Minerva,Osborne,50
Estelle,Roberson,46
Ruby,Harris,59
Franklin,Obrien,27
Olga,Green,29
Fanny,Snyder,26
Travis,Hanson,53
John,Ellis,30
Essie,Holloway,31
Carrie,Floyd,57
Lester,Garner,22
Harvey,Buchanan,46
Ethel,Cortez,62
Gussie,Ray,63
Rachel,Hardy,52
Gilbert,Norman,18
Brandon,Ross,43
Nathaniel,Farmer,55
Chad,Ray,55
Maggie,Coleman,49
Abbie,Morris,42
Lottie,Garza,40
Margaret,Underwood,56
Violet,Lynch,58
Winnie,Francis,27
Jeffrey,Hayes,60
Jesse,Kelly,64
Clifford,Schmidt,43
Lester,Sullivan,22
Emilie,Castro,62
Ronald,Little,31
Lina,Ward,47
Cole,Peters,27
Brian,Bowers,31
Genevieve,Cunningham,28
Irene,Maxwell,40
Lucas,Flores,48
Chris,Hunt,31
Daniel,Andrews,21
Brian,Rodriquez,33
Wayne,McCarthy,25
Herbert,Curtis,44
Lulu,Bowers,50
Jeffery,Howard,23
Warren,Padilla,28
Julian,Montgomery,41
Olive,Lindsey,51
Randy,Page,29
Sylvia,Ray,45
Viola,Rodriguez,41
Frances,Carter,29
Max,Schultz,20
Jane,Schmidt,34
Pauline,Leonard,62
Evelyn,Day,28
Roxie,Benson,22
Nina,Arnold,47
Maurice,Garrett,62
Landon,Elliott,48
Nettie,Fox,65
Mattie,Fisher,57
Marian,Goodwin,27
Mollie,Jensen,40
Shane,Drake,20
Harry,Waters,27
Adam,Washington,24
Glenn,Schwartz,21
Nicholas,Haynes,21
Harvey,Coleman,52
Fanny,Greene,47
Ann,Quinn,52
Isaac,Burke,51
Herbert,Taylor,45
Trevor,Oliver,18
Carrie,Simmons,37
Madge,Carter,48
James,Hunter,51
Celia,Clarke,20
Cory,Hawkins,60
Timothy,Aguilar,26
Genevieve,Lloyd,40
Randall,Evans,30
Jesse,Parks,40
Lydia,Hudson,63
Caroline,Mendez,37
Herman,Abbott,58
Beatrice,Klein,40
Hester,Simon,37
Louis,Hardy,23
Ola,Blair,30
Alvin,Ferguson,41
Brandon,Richardson,58
Jonathan,Miller,22
Katherine,Riley,28
Rosie,Jensen,26
Rachel,Weber,28
Lulu,Gray,19
Jason,Rodriguez,41
Paul,Steele,46
Jared,Diaz,55
Oscar,Coleman,27
Annie,Bailey,27
Stanley,Moore,57
Leonard,Cannon,42
Alfred,Gutierrez,20
Roy,Fleming,39
Allie,Townsend,57
Dylan,Brady,53
Micheal,Brady,61
Emma,Brooks,42
Rosalie,Holt,24
Cole,Schultz,55
Verna,Barber,19
Alberta,Lambert,30
Katherine,Grant,20
Troy,Rhodes,36
Miguel,Yates,43
Marguerite,McGuire,38
Danny,Stephens,55
Jerry,Davis,58
Helena,Hoffman,28
Carolyn,Perry,32
Tommy,Cortez,44
Sara,Fisher,50
Scott,Hampton,32
Miguel,Newton,41
Jordan,Barber,34
Theodore,Thornton,35
Philip,Norton,63
Vernon,Ross,29
Lula,Williamson,20
Cameron,Herrera,50
Susie,Adkins,49
William,Bennett,57
Jeffrey,Brooks,29
Jane,Schneider,55
Katie,Hogan,62
Travis,May,60
Randall,Clayton,38
Bradley,Jensen,37
Pearl,Smith,53
Flora,Welch,44
Philip,Copeland,64
Albert,Todd,31
Jose,Hudson,36
Winnie,George,41
Norman,Blake,30
Katie,Frank,47
Genevieve,Mack,46
Nathaniel,Hunt,21
Adeline,Torres,60
Lola,Briggs,50
Roy,Garcia,52
Johanna,Bowers,35
Bradley,Green,26
Clifford,Reed,63
Mabel,Harper,62
Ida,Drake,37
Nettie,Rowe,65
Elizabeth,Swanson,34
Winnie,Robertson,65
Hettie,Erickson,64
Cecelia,Chapman,18
Leila,Ramos,47
Stephen,Walker,30
Ola,Simpson,24
David,Carter,20
Trevor,Patton,65
Marie,Ferguson,18
Milton,Bennett,56
Edna,Schmidt,43
Walter,Jones,44
Lela,Craig,34
Edna,Brady,25
Winifred,Sherman,30
Minerva,Shelton,55
Floyd,Knight,57
Edward,Dennis,28
Shane,Nichols,63
Phoebe,Richardson,44
Alberta,Gross,62
Lillian,Schmidt,63
Celia,Hardy,64
Steven,Schwartz,54
Mattie,Pratt,60
Cora,Luna,42
Andrew,Harmon,18
Olga,Patton,21
Gordon,Hammond,21
Kathryn,Alexander,23
Addie,Barnes,30
Lola,Maldonado,43
Lida,Gregory,31
Francis,Burke,26
Tillie,Lee,59
Dustin,Patterson,53
Bernard,Brown,59
Emma,Banks,20
Herbert,Baker,29
Sean,Snyder,35
Dollie,Meyer,21
Leo,Fisher,42
Paul,Cruz,23
Genevieve,Quinn,18
Lois,Harvey,64
Mattie,Dixon,49
Mike,Barnes,64
Jeremy,McCoy,59
Joe,Ingram,20
Etta,Jensen,35
Todd,Lee,18
Isabella,Santos,47
Olivia,Taylor,39
James,Riley,40
Jennie,Armstrong,27
Josie,Walton,36
Catherine,Keller,39
Jared,Alvarado,49
Ada,Underwood,57
Melvin,Martinez,48
Nathaniel,Fleming,49
Mabelle,Stephens,54
Leila,Tucker,63
Sally,Schmidt,53
Luella,Richards,18
Irene,Jackson,64
Leroy,Logan,55
Eugene,Lowe,33
Winifred,Wilson,30
Maria,Armstrong,36
Amy,Tran,63
Luis,Moore,58
Donald,Webb,49
Ricardo,Franklin,36
Josephine,Hudson,37
Marion,Roy,34
Milton,Frazier,64
Katherine,Love,30
Derrick,Klein,51
Hulda,Glover,56
Hester,Bishop,27
Mable,Andrews,38
Curtis,Kelley,18
Victoria,Lowe,23
Katie,Peterson,59
Harry,Brewer,30
Angel,Richardson,47
Tony,Rivera,31
Adeline,Garner,54
Isabella,Soto,43
Patrick,Parker,22
Johnny,Maxwell,21
Hallie,Baldwin,36
Rosa,Gibbs,24
Walter,Floyd,27
Olga,Henry,29
Celia,McGee,42
Luis,Frank,60
Zachary,Terry,20
Don,Murphy,40
Lilly,Harmon,24
Lucille,Wise,52
Leona,Buchanan,18
Jesus,Love,52
Ralph,Ray,18
Lucy,Hogan,23
Philip,Holmes,43
Elizabeth,Mendoza,60
Eddie,Harrison,22
Rachel,Francis,49
Scott,Gonzales,32
Cecilia,George,28
Melvin,Rodgers,55
Victor,Medina,63
Lucy,Rogers,51
Carl,Blair,59
Henrietta,Frank,32
Lucile,Tran,22
Maggie,Rios,56
Cordelia,Silva,29
Jimmy,Hines,42
Tommy,Wise,62
Sallie,Davidson,30
Ruth,Edwards,22
Lelia,Banks,39
Chad,Peters,50
Inez,Hampton,44
David,Allen,51
Leonard,Bowers,31
Stanley,Spencer,18
Paul,Herrera,23
Albert,Walton,46
Madge,Ward,65
Catherine,Goodman,51
Elizabeth,King,33
Peter,Kim,56
Micheal,Underwood,32
Jim,Hawkins,21
Andre,McCormick,36
Nancy,Holmes,62
Jesse,Watson,32
Ivan,Harris,46
Sean,Robbins,30
Mayme,Davidson,35
Ethel,Griffin,49
William,Sanders,62
Roxie,Byrd,50
Ola,Gross,61
Bernice,French,28
Amy,Jensen,61
Amanda,Oliver,19
Billy,Perry,25
Max,Caldwell,24
Mary,Lee,23
Frank,Obrien,18
Stella,Burgess,18
Lettie,Drake,21
Susie,Banks,61
Annie,Lawson,47
Anne,Wallace,47
Rosa,Guzman,59
Harvey,Rose,40
Alfred,Barrett,53
Mabelle,Montgomery,41
Hallie,Fitzgerald,19
Catherine,Rice,46
Lottie,Jacobs,32
Maud,Page,25
Laura,Dawson,49
Maurice,Page,39
Phillip,Barton,36
Cole,Coleman,22
Nicholas,Bell,29
Theodore,Burke,50
Georgia,Day,53
Ronnie,Herrera,53
Douglas,Bell,58
Bruce,Hughes,39
Maria,Morales,28
Wesley,Martinez,27
James,Burns,24
Lula,Martin,54
Stanley,Campbell,63
Zachary,Mullins,42
Russell,Reed,49
Dominic,Houston,62
Charlie,Norton,30
Mina,Hanson,40
Ora,Gill,43
Sophie,White,30
Marcus,Barnes,65
Troy,Greene,58
Martha,Armstrong,46
Alan,Morgan,53
Rodney,Hall,46
Vera,Singleton,46
Isaac,Edwards,50
Teresa,Garner,21
Helen,Estrada,49
Evelyn,Hodges,53
Charlie,Hansen,60
Clara,Johnston,32
Earl,Joseph,34
Jennie,Blair,61
Derek,Rodriquez,45
Amelia,Hanson,44
Elsie,Francis,34
Eliza,Perry,36
Cornelia,Brown,29
Matilda,Harmon,52
Jayden,Ingram,32
Adelaide,Porter,46
Marguerite,Joseph,58
Ella,Hammond,60
Ellen,Munoz,33
Lottie,Harrison,55
Marie,George,40
Maria,Davis,60
Todd,Floyd,27
Ruth,Day,20
Lee,Reese,21
Todd,Byrd,37
Julian,Vaughn,47
Jorge,Terry,28
Floyd,Woods,57
Edward,Vaughn,50
Derek,Castro,34
Rose,Gibson,32
Ruby,Stephens,35
Ida,McKinney,40
Amelia,Ramsey,24
Henry,Buchanan,57
Gilbert,Baker,49
Sadie,McLaughlin,25
Genevieve,Duncan,24
Wesley,Martinez,51
Nathan,Bowers,42
Phoebe,Mack,44
Rachel,Pena,27
Frederick,Davidson,26
Roger,Malone,44
Chad,Thomas,34
Amanda,Coleman,27
Cynthia,Garrett,27
Lottie,Wilson,60
Jared,Reeves,42
Franklin,Ferguson,37
Miguel,Owen,55
Keith,Cannon,50
Flora,Fernandez,36
Sadie,Stanley,45
Joel,Dawson,63
Jacob,Hines,63
Edward,Santiago,36
Owen,Cross,57
Genevieve,Bishop,26
Mildred,Tate,39
Bill,Barker,55
William,Harvey,57
Violet,Turner,42
Allen,Edwards,22
Richard,Wilson,58
Celia,Coleman,30
Irene,Norman,26
Lina,Paul,19
Hester,Carson,28
Max,Bryan,29
Owen,Robinson,59
Della,McCarthy,23
Raymond,Watkins,19
Sylvia,Foster,29
Agnes,Tucker,19
Caroline,Hardy,45
Bessie,Thornton,57
Willie,French,55
Julian,Walsh,30
Nettie,Mendoza,60
Genevieve,Wallace,57
Maude,Perkins,34
Lela,Vasquez,18
Olivia,Berry,49
Mabel,Burgess,38
Jose,Brock,23
Victor,Adkins,47
Flora,Dunn,20
Jacob,Ramirez,57
Martha,Kennedy,60
Loretta,Matthews,23
Mason,Ballard,45
Leroy,Wilkerson,32
Ida,Wheeler,26
Laura,Davis,63
Helena,Ortiz,60
Tillie,Ramos,34
Shane,Maxwell,59
Vernon,Cooper,29
Cordelia,Casey,44
Cornelia,Stevenson,19
Gregory,Cooper,46
Minnie,Robinson,57
Mathilda,Adams,53
Marie,Daniels,36
Barbara,Foster,29
Sallie,Green,49
Bruce,Vasquez,38
Oscar,Johnson,22
Samuel,Lynch,28
Claudia,Hicks,41
Francis,Harvey,62
Bryan,Munoz,52
Micheal,Thompson,57
Noah,Ballard,37
Kevin,Rice,46
Inez,Wilson,31
Calvin,Simmons,18
Lida,Cunningham,41
Mae,Medina,26
Caroline,Burns,64
Cynthia,Martinez,59
Bill,Scott,29
Logan,Anderson,45
Dale,Murphy,62
Lizzie,Wise,28
Dale,Wilkerson,28
Rosa,Newton,56
Jason,Castro,56
Lillie,Williamson,20
Ola,Goodwin,58
Dean,Clayton,20
Etta,Walsh,32
Miguel,Clark,32
Melvin,Gray,50
Francis,Moran,22
Earl,Griffith,49
Chase,Ortega,58
Zachary,Chambers,32
Leah,Davis,32
Emily,Reynolds,19
Brett,Schneider,28
Laura,Copeland,21
Fanny,Cortez,45
Georgia,King,25
Lydia,Wagner,37
Melvin,Terry,26
Christine,Rice,60
Maria,Tate,30
Lura,Brooks,36
Katharine,Sanchez,43
Caroline,Berry,39
Alexander,Cobb,40
Ricardo,Black,22
Gilbert,Hall,41
Adrian,Gonzales,43
Frank,Thomas,33
Ollie,Watts,18
Gary,Douglas,43
Alma,Watkins,38
Betty,Robinson,22
Joe,Ryan,31
Rodney,Evans,53
Bobby,Sandoval,31
Tommy,Stevenson,20
Harry,Reeves,27
Rosa,Gonzales,61
Mario,Carr,44
Derrick,Gross,52
Leo,Burton,33
Noah,Rios,49
Ada,Gray,53
Calvin,Wade,41
Amelia,Coleman,52
Hunter,Wolfe,34
Harvey,Santos,39
Johnny,Clarke,36
Chris,Frank,56
Melvin,Parsons,52
Caleb,Adkins,54
Pauline,Mills,49
Connor,Morgan,54
Lillian,Andrews,36
Ricardo,Daniels,49
Winifred,Patton,45
Lucy,Montgomery,59
Jeffery,Davidson,50
Victoria,Dean,59
Kate,Blake,42
Ollie,Parker,57
Jason,Rodgers,54
Josie,Townsend,52
Jacob,Curtis,21
Floyd,Banks,44
Willie,Ross,45
Alma,Mathis,57
Gussie,Yates,27
Chad,Daniel,42
Christine,Drake,26
Rosalie,Green,64
Lela,Perkins,56
Marc,Padilla,56
Jorge,Lawrence,33
Chad,Munoz,64
Glen,Blake,56
Ruth,Watkins,48
Todd,Sparks,57
Rhoda,Ortiz,58
Glenn,Ward,32
Roxie,Fuller,65
Georgie,Munoz,64
Kyle,Reynolds,20
Wesley,McCoy,18
Gertrude,Frazier,27
Floyd,Duncan,43
Victor,Hammond,46
Jeanette,Ramos,25
Beatrice,Davidson,18
Ray,Barnes,63
Mathilda,Reid,38
Clayton,Weber,45
Glenn,Martinez,64
Mollie,Gardner,61
Beatrice,Lloyd,42
Gene,Lane,35
George,Copeland,64
Mark,Hubbard,36
Chester,McCormick,51
Lily,Gray,44
Augusta,King,34
Nicholas,Richards,60
Lucille,Fuller,35
Hettie,Morales,24
Barbara,Morrison,38
Claudia,McDonald,24
Herman,Dunn,61
Rosie,Clarke,40
Michael,Fitzgerald,20
Jason,Nunez,48
Gabriel,Phillips,43
Louis,Bridges,41
Maurice,Lucas,30
Melvin,Klein,53
Ethel,Riley,41
